intercept                          	0.044782       
x0                                 	0.00023271
x1                                 	1.7111e-06
x2                                 	-0.00010588
x3                                 	-2.2715e-07
x4                                 	4.5205e-05
x5                                 	7.3624e-08
x6                                 	0.00014821
x7                                 	0.00010696
x8                                 	-3.1985e-05
x9                                 	2.6395e-09
x10                                	0.00027715
x0^2                               	-1.9311e-07
x0*x1                              	3.5344e-07
x0*x2                              	-3.0535e-07
x0*x3                              	7.2237e-08
x0*x4                              	6.0526e-07
x0*x5                              	-4.5072e-08
x0*x6                              	1.1206e-06
x0*x7                              	1.2961e-06
x0*x8                              	-6.3833e-08
x0*x9                              	3.109e-08
x0*x10                             	2.4807e-06
x1^2                               	-2.884e-07
x1*x2                              	-1.2422e-07
x1*x3                              	1.0511e-07
x1*x4                              	-9.7362e-08
x1*x5                              	1.1943e-07
x1*x6                              	-7.8984e-08
x1*x7                              	1.418e-08
x1*x8                              	1.1839e-07
x1*x9                              	-6.1398e-08
x1*x10                             	7.3751e-08
x2^2                               	5.8518e-06
x2*x3                              	1.3482e-07
x2*x4                              	2.0063e-09
x2*x5                              	2.0875e-07
x2*x6                              	-4.2503e-06
x2*x7                              	-3.0371e-06
x2*x8                              	1.3115e-06
x2*x9                              	-3.3317e-08
x2*x10                             	-9.4297e-07
x3^2                               	-3.4006e-07
x3*x4                              	-2.8623e-07
x3*x5                              	-1.7353e-07
x3*x6                              	1.0404e-08
x3*x7                              	4.6938e-08
x3*x8                              	6.6469e-08
x3*x9                              	2.2766e-07
x3*x10                             	-4.7994e-07
x4^2                               	-1.3805e-07
x4*x5                              	3.2267e-08
x4*x6                              	2.4448e-07
x4*x7                              	6.0921e-07
x4*x8                              	1.554e-07
x4*x9                              	2.5194e-07
x4*x10                             	1.5372e-07
x5^2                               	-6.8567e-08
x5*x6                              	-2.0643e-07
x5*x7                              	1.9182e-07
x5*x8                              	6.5818e-08
x5*x9                              	1.0126e-07
x5*x10                             	-2.5255e-07
x6^2                               	-4.9412e-07
x6*x7                              	1.1047e-06
x6*x8                              	-2.4671e-06
x6*x9                              	-1.8234e-08
x6*x10                             	1.7891e-06
x7^2                               	9.1588e-07
x7*x8                              	-5.8639e-08
x7*x9                              	8.5794e-08
x7*x10                             	1.2545e-06
x8^2                               	3.9913e-07
x8*x9                              	-4.9513e-08
x8*x10                             	-2.1171e-07
x9^2                               	-5.2282e-08
x9*x10                             	-1.2256e-07
x10^2                              	-5.0083e-08
