intercept                          	0.047591       
x0                                 	0.0027081
x1                                 	1.9431e-06
x2                                 	-7.6962e-05
x3                                 	2.0993e-07
x4                                 	0.00043068
x5                                 	-3.1015e-07
x6                                 	0.0002145
x7                                 	9.852e-05
x8                                 	0.00013232
x9                                 	5.4817e-08
x10                                	0.00047617
x0^2                               	-2.4088e-05
x0*x1                              	-3.6926e-07
x0*x2                              	-3.956e-06
x0*x3                              	-5.7017e-07
x0*x4                              	3.4486e-05
x0*x5                              	-8.1677e-07
x0*x6                              	1.9255e-05
x0*x7                              	1.1654e-05
x0*x8                              	1.1997e-05
x0*x9                              	-2.4411e-07
x0*x10                             	4.0909e-05
x1^2                               	-2.4148e-08
x1*x2                              	-4.6626e-07
x1*x3                              	3.15e-07
x1*x4                              	2.6869e-07
x1*x5                              	5.9926e-08
x1*x6                              	-2.3482e-07
x1*x7                              	1.902e-07
x1*x8                              	-3.5244e-08
x1*x9                              	-1.1715e-07
x1*x10                             	5.0042e-07
x2^2                               	4.2642e-06
x2*x3                              	3.9456e-07
x2*x4                              	-1.7657e-06
x2*x5                              	6.5922e-08
x2*x6                              	-4.4358e-06
x2*x7                              	-2.343e-06
x2*x8                              	-2.8693e-06
x2*x9                              	-9.9623e-08
x2*x10                             	-2.0752e-06
x3^2                               	-2.1768e-07
x3*x4                              	2.0277e-07
x3*x5                              	-2.2211e-08
x3*x6                              	-2.7907e-07
x3*x7                              	-1.4846e-07
x3*x8                              	-5.5366e-07
x3*x9                              	2.8829e-07
x3*x10                             	-8.1837e-08
x4^2                               	-2.8899e-07
x4*x5                              	2.258e-08
x4*x6                              	3.8458e-06
x4*x7                              	2.703e-06
x4*x8                              	2.2821e-06
x4*x9                              	3.7498e-07
x4*x10                             	6.6181e-06
x5^2                               	-2.0677e-08
x5*x6                              	-7.0079e-07
x5*x7                              	1.4638e-07
x5*x8                              	6.0483e-08
x5*x9                              	-4.6463e-08
x5*x10                             	1.6345e-07
x6^2                               	-1.8435e-06
x6*x7                              	9.5409e-07
x6*x8                              	8.6122e-06
x6*x9                              	-1.6438e-07
x6*x10                             	3.6261e-06
x7^2                               	4.906e-07
x7*x8                              	3.5086e-07
x7*x9                              	2.809e-07
x7*x10                             	1.4363e-06
x8^2                               	2.7963e-06
x8*x9                              	2.169e-07
x8*x10                             	1.5462e-06
x9^2                               	1.5648e-08
x9*x10                             	6.2521e-08
x10^2                              	3.0228e-07
