x0                                 0.39735
x1                                 5.0198e-07
x2                                 0.0091627
x3                                 1.2262e-07
x4                                 0.0016878
x5                                 5.8546e-09
x6                                 0.017859
x7                                 0.0093509
x8                                 0.00082585
x9                                 3.6262e-08
x10                                0.56327
x0^2                               5.5818e-06
x0*x1                              5.3275e-11
x0*x2                              3.1086e-06
x0*x3                              4.8197e-08
x0*x4                              7.3445e-07
x0*x5                              5.838e-08
x0*x6                              9.066e-06
x0*x7                              1.0021e-05
x0*x8                              2.5486e-07
x0*x9                              3.353e-08
x0*x10                             0.00035383
x1^2                               1.3621e-09
x1*x2                              2.2468e-09
x1*x3                              1.4482e-07
x1*x4                              5.7164e-09
x1*x5                              1.5386e-08
x1*x6                              1.9919e-08
x1*x7                              4.9854e-08
x1*x8                              1.6654e-08
x1*x9                              1.352e-09
x1*x10                             1.7463e-09
x2^2                               4.5831e-05
x2*x3                              2.5991e-08
x2*x4                              1.3098e-08
x2*x5                              3.2227e-08
x2*x6                              1.0462e-05
x2*x7                              7.4577e-06
x2*x8                              1.5687e-07
x2*x9                              7.5757e-08
x2*x10                             7.8144e-06
x3^2                               1.0741e-08
x3*x4                              5.454e-09
x3*x5                              4.7231e-08
x3*x6                              6.5255e-08
x3*x7                              1.2565e-08
x3*x8                              3.4269e-08
x3*x9                              4.5808e-08
x3*x10                             1.8291e-08
x4^2                               9.33e-11
x4*x5                              5.9847e-09
x4*x6                              1.7253e-07
x4*x7                              5.2204e-08
x4*x8                              6.0222e-08
x4*x9                              8.5066e-09
x4*x10                             1.8283e-06
x5^2                               4.3816e-08
x5*x6                              4.9052e-09
x5*x7                              1.3069e-07
x5*x8                              3.5387e-09
x5*x9                              4.8625e-09
x5*x10                             3.428e-08
x6^2                               3.8808e-07
x6*x7                              8.396e-07
x6*x8                              6.6403e-06
x6*x9                              1.6309e-08
x6*x10                             1.5759e-05
x7^2                               2.1973e-06
x7*x8                              4.4172e-09
x7*x9                              5.2494e-10
x7*x10                             9.3703e-06
x8^2                               2.2361e-07
x8*x9                              6.9501e-08
x8*x10                             4.3719e-07
x9^2                               1.6419e-08
x9*x10                             3.1182e-08
x10^2                              6.1745e-08


Total Sobols
   Total Sobol delta_CD0 = 0.39773
   Total Sobol delta_ks = 7.6108e-07
   Total Sobol delta_e = 0.0092376
   Total Sobol delta_eta = 5.8124e-07
   Total Sobol delta_kv = 0.0016906
   Total Sobol delta_alpha = 3.8715e-07
   Total Sobol delta_kw = 0.017903
   Total Sobol delta_fsys = 0.009381
   Total Sobol delta_p = 0.00083375
   Total Sobol delta_beta = 3.4001e-07
   Total Sobol delta_Cf = 0.56366
Rescaled Total Sobols
   Total Sobol delta_CD0 = 0.39756
   Total Sobol delta_ks = 7.6075e-07
   Total Sobol delta_e = 0.0092336
   Total Sobol delta_eta = 5.8098e-07
   Total Sobol delta_kv = 0.0016899
   Total Sobol delta_alpha = 3.8698e-07
   Total Sobol delta_kw = 0.017895
   Total Sobol delta_fsys = 0.0093769
   Total Sobol delta_p = 0.00083338
   Total Sobol delta_beta = 3.3986e-07
   Total Sobol delta_Cf = 0.56341
