x0                                 0.96051
x1                                 2.2948e-06
x2                                 0.0019835
x3                                 1.6978e-09
x4                                 0.00036716
x5                                 1.7676e-09
x6                                 0.0038974
x7                                 0.0020402
x8                                 0.00017554
x9                                 1.0234e-08
x10                                0.030568
x0^2                               0.00015631
x0*x1                              3.3917e-09
x0*x2                              4.5958e-06
x0*x3                              4.2962e-08
x0*x4                              1.6632e-06
x0*x5                              2.6709e-09
x0*x6                              2.4875e-05
x0*x7                              2.4967e-05
x0*x8                              1.5269e-06
x0*x9                              1.1778e-08
x0*x10                             0.00021869
x1^2                               7.6063e-10
x1*x2                              1.604e-08
x1*x3                              4.398e-09
x1*x4                              9.1581e-09
x1*x5                              2.1021e-08
x1*x6                              4.5379e-09
x1*x7                              1.1282e-10
x1*x8                              2.1407e-09
x1*x9                              5.52e-09
x1*x10                             5.2278e-10
x2^2                               1.0583e-05
x2*x3                              5.2172e-10
x2*x4                              1.8079e-08
x2*x5                              3.1998e-10
x2*x6                              2.9278e-06
x2*x7                              1.7565e-06
x2*x8                              5.7807e-08
x2*x9                              6.5327e-11
x2*x10                             5.4933e-07
x3^2                               1.8797e-09
x3*x4                              1.0044e-09
x3*x5                              6.1968e-08
x3*x6                              3.8783e-08
x3*x7                              2.1583e-11
x3*x8                              2.069e-09
x3*x9                              2.4156e-09
x3*x10                             7.2434e-09
x4^2                               6.9959e-10
x4*x5                              3.7583e-09
x4*x6                              1.8617e-08
x4*x7                              2.392e-08
x4*x8                              2.4297e-09
x4*x9                              5.5151e-10
x4*x10                             2.5236e-07
x5^2                               5.5338e-10
x5*x6                              6.8361e-09
x5*x7                              1.2103e-09
x5*x8                              4.6706e-09
x5*x9                              2.8681e-09
x5*x10                             3.1635e-10
x6^2                               5.5273e-08
x6*x7                              3.231e-07
x6*x8                              1.0646e-06
x6*x9                              3.865e-09
x6*x10                             7.1986e-07
x7^2                               3.6916e-07
x7*x8                              1.1435e-08
x7*x9                              1.9942e-09
x7*x10                             3.8022e-07
x8^2                               2.1936e-08
x8*x9                              1.4848e-12
x8*x10                             9.984e-09
x9^2                               6.5967e-09
x9*x10                             6.3602e-09
x10^2                              6.5394e-09


Total Sobols
   Total Sobol delta_CD0 = 0.96095
   Total Sobol delta_ks = 2.3624e-06
   Total Sobol delta_e = 0.002004
   Total Sobol delta_eta = 1.6496e-07
   Total Sobol delta_kv = 0.00036915
   Total Sobol delta_alpha = 1.0796e-07
   Total Sobol delta_kw = 0.0039274
   Total Sobol delta_fsys = 0.002068
   Total Sobol delta_p = 0.00017824
   Total Sobol delta_beta = 5.225e-08
   Total Sobol delta_Cf = 0.030789
Rescaled Total Sobols
   Total Sobol delta_CD0 = 0.96067
   Total Sobol delta_ks = 2.3617e-06
   Total Sobol delta_e = 0.0020034
   Total Sobol delta_eta = 1.6492e-07
   Total Sobol delta_kv = 0.00036904
   Total Sobol delta_alpha = 1.0793e-07
   Total Sobol delta_kw = 0.0039263
   Total Sobol delta_fsys = 0.0020675
   Total Sobol delta_p = 0.00017819
   Total Sobol delta_beta = 5.2235e-08
   Total Sobol delta_Cf = 0.03078
