intercept                          	0.06581        
x0                                 	0.00021483
x1                                 	-4.8666e-08
x2                                 	-0.00010862
x3                                 	2.5709e-07
x4                                 	2.6912e-07
x5                                 	4.5726e-08
x6                                 	7.7107e-05
x7                                 	0.0002118
x8                                 	-2.0063e-06
x9                                 	-5.9253e-09
x10                                	0.00025026
x0^2                               	-1.115e-07
x0*x1                              	-9.8686e-08
x0*x2                              	-5.8589e-07
x0*x3                              	-2.2068e-07
x0*x4                              	-1.0013e-07
x0*x5                              	9.4429e-08
x0*x6                              	6.0924e-07
x0*x7                              	2.3925e-06
x0*x8                              	5.5185e-08
x0*x9                              	-1.2363e-07
x0*x10                             	2.2341e-06
x1^2                               	-2.698e-08
x1*x2                              	-2.1234e-07
x1*x3                              	-1.7864e-07
x1*x4                              	1.2023e-08
x1*x5                              	6.1056e-08
x1*x6                              	-5.1288e-08
x1*x7                              	1.2892e-07
x1*x8                              	1.0476e-07
x1*x9                              	-5.1277e-08
x1*x10                             	7.9967e-08
x2^2                               	6.1107e-06
x2*x3                              	1.3268e-07
x2*x4                              	-4.7164e-07
x2*x5                              	2.3378e-07
x2*x6                              	-2.3839e-06
x2*x7                              	-7.436e-06
x2*x8                              	-1.9971e-08
x2*x9                              	3.5453e-07
x2*x10                             	-1.1504e-06
x3^2                               	5.713e-08
x3*x4                              	1.4667e-07
x3*x5                              	-8.774e-08
x3*x6                              	-1.3872e-07
x3*x7                              	4.0745e-08
x3*x8                              	-1.294e-07
x3*x9                              	-1.368e-07
x3*x10                             	-2.9092e-08
x4^2                               	1.058e-07
x4*x5                              	3.2854e-07
x4*x6                              	1.7076e-07
x4*x7                              	2.0722e-07
x4*x8                              	3.2339e-07
x4*x9                              	-5.7807e-08
x4*x10                             	3.8379e-07
x5^2                               	-3.6498e-08
x5*x6                              	-7.1899e-08
x5*x7                              	1.42e-08
x5*x8                              	-9.1823e-08
x5*x9                              	-4.9698e-08
x5*x10                             	-8.2406e-08
x6^2                               	3.0194e-08
x6*x7                              	1.9925e-06
x6*x8                              	-2.5173e-07
x6*x9                              	-8.6552e-08
x6*x10                             	6.8623e-07
x7^2                               	5.5191e-06
x7*x8                              	1.7883e-07
x7*x9                              	-1.7616e-07
x7*x10                             	2.052e-06
x8^2                               	7.7262e-08
x8*x9                              	-1.8281e-07
x8*x10                             	-1.3266e-07
x9^2                               	3.4611e-08
x9*x10                             	-1.5655e-07
x10^2                              	-1.1596e-07
