x0                                 0.39737
x1                                 1.8829e-08
x2                                 0.0091233
x3                                 1.4181e-09
x4                                 0.0016892
x5                                 4.3148e-09
x6                                 0.017894
x7                                 0.0093526
x8                                 0.0008285
x9                                 4.4517e-09
x10                                0.56324
x0^2                               6.0329e-06
x0*x1                              2.844e-09
x0*x2                              2.694e-06
x0*x3                              2.1495e-10
x0*x4                              7.4746e-07
x0*x5                              5.2923e-10
x0*x6                              9.7159e-06
x0*x7                              1.1146e-05
x0*x8                              4.5654e-07
x0*x9                              4.7631e-10
x0*x10                             0.00035932
x1^2                               9.3007e-10
x1*x2                              1.3227e-08
x1*x3                              4.9295e-09
x1*x4                              3.2868e-09
x1*x5                              1.6028e-08
x1*x6                              3.896e-10
x1*x7                              8.4609e-09
x1*x8                              3.6138e-10
x1*x9                              9.8413e-10
x1*x10                             1.2397e-08
x2^2                               5.0975e-05
x2*x3                              2.0186e-08
x2*x4                              1.3254e-08
x2*x5                              1.4169e-08
x2*x6                              1.1012e-05
x2*x7                              7.7131e-06
x2*x8                              5.777e-07
x2*x9                              3.165e-08
x2*x10                             7.421e-06
x3^2                               1.2174e-08
x3*x4                              2.2454e-08
x3*x5                              1.6342e-08
x3*x6                              8.3066e-09
x3*x7                              3.4646e-09
x3*x8                              5.5866e-09
x3*x9                              1.839e-10
x3*x10                             3.1891e-09
x4^2                               4.696e-09
x4*x5                              3.0212e-08
x4*x6                              8.3504e-08
x4*x7                              4.1846e-08
x4*x8                              2.1336e-09
x4*x9                              1.8393e-09
x4*x10                             1.6253e-06
x5^2                               6.6537e-09
x5*x6                              3.9684e-08
x5*x7                              1.2055e-08
x5*x8                              1.2183e-09
x5*x9                              2.8063e-08
x5*x10                             1.0576e-08
x6^2                               3.0487e-07
x6*x7                              7.6931e-07
x6*x8                              4.3579e-06
x6*x9                              1.528e-10
x6*x10                             1.6405e-05
x7^2                               1.6291e-06
x7*x8                              9.4952e-08
x7*x9                              7.699e-09
x7*x10                             8.4904e-06
x8^2                               1.744e-07
x8*x9                              1.3849e-09
x8*x10                             5.8639e-07
x9^2                               2.5647e-09
x9*x10                             2.7428e-09
x10^2                              3.7323e-10


Total Sobols
   Total Sobol delta_CD0 = 0.39776
   Total Sobol delta_ks = 8.2667e-08
   Total Sobol delta_e = 0.0092038
   Total Sobol delta_eta = 9.8449e-08
   Total Sobol delta_kv = 0.0016918
   Total Sobol delta_alpha = 1.7984e-07
   Total Sobol delta_kw = 0.017937
   Total Sobol delta_fsys = 0.0093826
   Total Sobol delta_p = 0.00083476
   Total Sobol delta_beta = 8.2193e-08
   Total Sobol delta_Cf = 0.56363
Rescaled Total Sobols
   Total Sobol delta_CD0 = 0.39758
   Total Sobol delta_ks = 8.2631e-08
   Total Sobol delta_e = 0.0091997
   Total Sobol delta_eta = 9.8405e-08
   Total Sobol delta_kv = 0.0016911
   Total Sobol delta_alpha = 1.7976e-07
   Total Sobol delta_kw = 0.017929
   Total Sobol delta_fsys = 0.0093784
   Total Sobol delta_p = 0.00083439
   Total Sobol delta_beta = 8.2156e-08
   Total Sobol delta_Cf = 0.56338
