intercept                          	0.044781       
x0                                 	0.00069843
x1                                 	1.5203e-07
x2                                 	-0.00010583
x3                                 	4.1724e-08
x4                                 	4.5538e-05
x5                                 	7.2779e-08
x6                                 	0.00014821
x7                                 	0.00010715
x8                                 	-3.1891e-05
x9                                 	-7.3925e-08
x10                                	0.00083152
x0^2                               	-1.9243e-06
x0*x1                              	5.9087e-08
x0*x2                              	-1.8185e-06
x0*x3                              	-1.6244e-08
x0*x4                              	9.579e-07
x0*x5                              	2.5489e-08
x0*x6                              	3.4536e-06
x0*x7                              	3.699e-06
x0*x8                              	-7.4863e-07
x0*x9                              	-2.4181e-08
x0*x10                             	2.1002e-05
x1^2                               	-2.3893e-08
x1*x2                              	1.2743e-07
x1*x3                              	7.7791e-08
x1*x4                              	6.3521e-08
x1*x5                              	-1.4027e-07
x1*x6                              	-2.1869e-08
x1*x7                              	1.0191e-07
x1*x8                              	-2.1063e-08
x1*x9                              	3.4758e-08
x1*x10                             	-1.2336e-07
x2^2                               	5.5936e-06
x2*x3                              	-1.5742e-07
x2*x4                              	-1.2756e-07
x2*x5                              	1.3189e-07
x2*x6                              	-3.6766e-06
x2*x7                              	-3.0771e-06
x2*x8                              	8.4213e-07
x2*x9                              	-1.9711e-07
x2*x10                             	-3.0183e-06
x3^2                               	-8.6444e-08
x3*x4                              	-1.6602e-07
x3*x5                              	-1.4164e-07
x3*x6                              	1.0098e-07
x3*x7                              	-6.5216e-08
x3*x8                              	-8.2813e-08
x3*x9                              	-1.5025e-08
x3*x10                             	-6.2569e-08
x4^2                               	5.3688e-08
x4*x5                              	-1.9258e-07
x4*x6                              	3.2017e-07
x4*x7                              	2.2665e-07
x4*x8                              	-5.1178e-08
x4*x9                              	-4.7517e-08
x4*x10                             	1.4125e-06
x5^2                               	-6.3906e-08
x5*x6                              	-2.2072e-07
x5*x7                              	-1.2165e-07
x5*x8                              	3.8673e-08
x5*x9                              	1.8561e-07
x5*x10                             	-1.1394e-07
x6^2                               	-4.3259e-07
x6*x7                              	9.718e-07
x6*x8                              	-2.3129e-06
x6*x9                              	-1.3696e-08
x6*x10                             	4.4876e-06
x7^2                               	9.9998e-07
x7*x8                              	-3.4141e-07
x7*x9                              	9.7218e-08
x7*x10                             	3.2284e-06
x8^2                               	3.2718e-07
x8*x9                              	4.1232e-08
x8*x10                             	-8.4844e-07
x9^2                               	-3.9677e-08
x9*x10                             	-5.8026e-08
x10^2                              	-1.5136e-08
