1.005372741302994921e+00 1.039544456930665772e+00 1.044266652093649217e+00 2.003787532518382930e-01 9.526758103356616214e-01 1.182659876960440837e+00 9.671392041653339433e-01 9.877692543626294119e-01 9.125213183245978188e-01 9.539996448072741719e-01 9.725676149138144932e-01
1.011153467510544468e+00 8.886346644019992302e-01 9.089980392339979121e-01 4.853284369075846483e-01 7.743895270473460934e-01 9.522972926788895176e-01 8.729457261518897004e-01 9.613798623136461385e-01 7.529094223047311241e-01 1.266296983756840078e+00 1.006379944936399484e+00
9.928391400355485175e-01 6.554511690823725534e-01 1.032626011492394857e+00 1.088408555128045574e+00 7.202209074300955916e-01 9.783019055035894196e-01 1.105153032575289185e+00 9.555127725198959698e-01 9.653294867520484379e-01 1.010659755565894713e+00 1.013811920549276824e+00
9.811489197236860083e-01 9.846597441785467364e-01 1.096310267268804983e+00 6.997025571988932935e-01 7.580883907058716398e-01 1.195222844217357583e+00 9.451043415518388668e-01 9.627473374021462416e-01 8.866245857231294103e-01 7.336557475965996833e-01 9.781132707452458996e-01
1.009593240873627895e+00 7.747112221980779756e-01 1.063321225235281942e+00 8.729183592994657070e-01 1.023871945798797034e+00 9.199172142705026589e-01 1.031371458945376629e+00 8.681162198560343768e-01 1.259196242233499463e+00 9.420277508606998973e-01 9.918148745173315239e-01
9.948635598946917735e-01 1.105193574278529267e+00 8.869347799619374806e-01 8.599740650423514099e-01 1.291976468552420432e+00 9.677318124584274317e-01 1.008088101476258158e+00 9.767027227640924236e-01 1.330465973423136106e+00 9.896075598369833415e-01 9.686537158180570373e-01
9.963397292792640636e-01 8.456921241995936089e-01 1.046003597573762711e+00 1.706065173377302013e+00 9.202542026855707880e-01 9.349098680803967776e-01 9.884027445369866216e-01 9.183633142482239275e-01 1.521787854249264438e+00 8.520497976155336772e-01 1.005882181849270030e+00
9.976842754333250518e-01 8.136472683290346675e-01 1.003957503916578897e+00 8.406999160086079392e-01 9.592371156628892725e-01 9.899908519571914978e-01 9.659498263292116693e-01 1.051831514155378455e+00 9.184943711296039703e-01 1.262868847661559935e+00 9.995162091155168627e-01
9.987525994943170504e-01 1.197399018287771622e+00 1.066697289904798396e+00 1.308864576102040100e+00 1.215677825616295671e+00 1.189088318360021379e+00 1.032126100923602907e+00 1.089968554398212941e+00 1.188600475563428072e+00 8.849225995871179418e-01 1.004666730727613366e+00
1.005706344920336504e+00 1.183114131005475134e+00 1.023343721369121440e+00 8.689817984373384707e-01 1.002069675097871482e+00 1.075557774305786252e+00 8.959281123599464047e-01 9.913997135479688527e-01 8.155195444397336235e-01 1.026883095677637137e+00 9.938840268048593218e-01
1.002384207544182670e+00 1.052534232147874338e+00 9.415172011355593673e-01 8.370434385073456385e-01 1.017194650905814957e+00 9.748661069727142525e-01 1.088849212662533983e+00 8.559310884992906709e-01 1.120931633178611442e+00 1.139366545599202363e+00 1.008981639941624264e+00
1.007872923916477426e+00 1.470696552752793762e+00 1.038296174263146021e+00 1.158032851805335106e+00 9.138153036061570367e-01 9.932692947451748910e-01 9.279037471571417450e-01 8.874632491962562986e-01 1.079512983651767621e+00 9.618386946029447993e-01 1.000153934344495399e+00
9.960723334895296155e-01 1.337514407061937804e+00 1.018793298912232803e+00 9.170726167919373006e-01 1.081327568957801910e+00 9.321083829067732252e-01 1.207945893950220340e+00 1.068095454299786473e+00 1.201709887754661921e+00 1.032542807336392698e+00 1.009800848307077503e+00
1.011824625760403551e+00 1.352369693176797227e+00 1.027922919953289105e+00 7.492966279992989698e-01 9.442614373723421384e-01 1.164171743135535619e+00 9.166681160974088360e-01 1.059370638028053868e+00 9.382907538188463015e-01 1.180224501259233838e+00 1.015610564601980181e+00
1.010147809521655393e+00 5.008516347950479064e-01 1.002138772653781595e+00 6.620554587661332535e-01 8.321965256756677087e-01 8.164867287936325990e-01 1.109705950932406981e+00 8.632568468955541530e-01 8.505903745582490405e-01 8.690705295756957494e-01 1.026084137398314944e+00
1.013714700296345583e+00 8.085205526611349836e-01 1.050084147207872576e+00 1.151898395598537128e+00 9.892248173705022740e-01 1.070492331853760470e+00 8.827369274295627788e-01 8.757922791349145308e-01 8.382767196931359965e-01 8.458408722008057268e-01 1.000367037237011258e+00
1.007560685717999949e+00 1.116345444881043480e+00 9.999465779428902135e-01 5.789449266606964128e-01 9.503780546688720410e-01 1.008615609442660599e+00 9.535350075536014325e-01 1.073013160524611820e+00 8.993081026637396169e-01 5.933362343875501210e-01 1.002775439884859399e+00
1.006188568462366151e+00 9.504117920783230478e-01 9.596794841420730471e-01 1.646221100791593672e+00 6.126045612196033829e-01 1.031946411974769218e+00 8.525780739942780961e-01 1.135317454789692482e+00 1.173429768828935460e+00 9.691305634004770964e-01 9.889168291280463485e-01
1.000294499531830583e+00 6.297156313440539499e-01 1.041615162603450440e+00 5.307620132107634392e-01 1.003788365450208220e+00 9.270878708235397170e-01 1.069759601288328144e+00 1.000617616903498597e+00 9.719848422575355640e-01 8.552504166730102719e-01 1.023046937523936828e+00
9.798303570055976186e-01 9.986278918564456264e-01 1.007535443096885697e+00 6.116157312333647678e-01 8.627671117023929526e-01 8.995215429260319251e-01 1.126673431817355908e+00 9.472610136807322334e-01 9.557700817340187838e-01 8.729609078655033993e-01 1.013187650119140804e+00
9.974120624310331973e-01 6.493326521169731080e-01 1.052073566930268544e+00 1.038409599209145551e+00 9.664695764804417388e-01 8.800351824079396534e-01 1.146685080491685271e+00 8.914132249323301060e-01 1.229200241573309871e+00 9.989127110222955075e-01 9.777469303953680857e-01
1.005461875756348711e+00 8.497716569652201679e-01 1.009483528308432687e+00 1.227551549142671394e+00 9.001913157060863480e-01 9.972463826948596566e-01 9.994157347633804145e-01 1.039064515204599637e+00 1.212343502824862806e+00 1.070548073450918292e+00 9.913047472970154539e-01
1.006862268592889187e+00 3.007719584721276762e-01 9.163221387800583040e-01 8.245151076829559944e-01 1.097253024475781658e+00 1.100499482780960658e+00 1.036250143956600311e+00 1.149733808657966483e+00 1.225565386933364032e+00 1.135817900970571559e+00 9.897398831681029074e-01
1.020293430417531955e+00 1.389218917693464173e+00 9.385139463066572985e-01 5.463877693434746607e-01 8.806012733165822226e-01 9.759046678569489597e-01 1.044881096866664860e+00 8.717574458847654473e-01 1.465973602637618889e+00 9.844240571154984076e-01 1.015135878943359549e+00
9.911510994432998212e-01 1.086340312191905966e+00 9.672960332000307693e-01 9.573410149774372879e-01 9.761871304943181560e-01 1.236616454237567053e+00 9.797498612797339579e-01 9.824767551806627974e-01 7.110668026163864397e-01 1.035966276456849133e+00 9.861450186171394350e-01
1.017311488453382706e+00 6.106101164968983364e-01 9.308095983937897389e-01 1.134905167574243423e+00 9.550432712872164442e-01 1.009992599698698701e+00 1.025083317912163450e+00 9.751032501041806411e-01 8.799342428856966603e-01 1.295962139869804020e+00 1.020674378198619614e+00
9.982750414952544782e-01 7.320508162184578005e-01 9.576337748818936069e-01 1.067548291658897641e+00 8.766187010700513538e-01 1.110260541249659116e+00 9.649320802037132383e-01 1.025002790019061027e+00 8.080062031862393912e-01 8.164120136047818832e-01 9.921151947285922201e-01
1.019065093300316027e+00 8.561784082014628483e-01 9.615942095039246018e-01 1.352357799070581290e+00 1.076249348066258715e+00 1.105409651529285275e+00 1.172493062755726179e+00 9.650021609163448311e-01 1.054123985310813083e+00 8.644298123694751368e-01 9.885927915168138957e-01
1.006499919712183555e+00 1.218966390268822808e+00 1.070260332811846071e+00 7.556925453099208045e-01 1.248693843078837018e+00 9.800757424918481453e-01 1.043478664133660860e+00 8.155002554180434959e-01 1.161968041874729574e+00 1.114459497321605763e+00 1.008579661205426525e+00
9.978309638462528053e-01 1.015823206008737545e+00 9.875823760842673549e-01 8.959197731624378713e-01 8.199652201369548310e-01 1.054859983084635244e+00 9.575350193499899687e-01 9.989365121683457804e-01 1.073344346972653574e+00 1.100359476380185608e+00 9.970627752663990817e-01
1.023787905419260902e+00 1.175733738223894376e+00 8.687915007297928316e-01 9.438556138089863046e-01 1.457704459871441482e+00 8.940167635298226223e-01 1.041348708897322561e+00 8.925779810522124214e-01 7.616253917420889863e-01 1.057935050178539171e+00 1.017291341575718544e+00
9.896881012035277925e-01 1.523505914510222103e+00 1.039087356401905193e+00 1.117278453068379251e+00 8.029778144175188093e-01 1.135038464495901733e+00 9.981845220756736525e-01 1.049329889824600848e+00 1.108369409561603902e+00 7.464574152119327621e-01 9.964838034464232885e-01
1.004510795046438032e+00 7.597259202058499472e-01 1.011225768201609920e+00 1.416402189558980673e+00 8.887532079217232983e-01 1.005925270052201670e+00 1.002619783924629138e+00 9.091713764266726727e-01 9.600286825618563613e-01 1.075161047902860378e+00 1.012526286405263765e+00
1.003330790162332509e+00 5.640700018945421501e-01 1.085800338078703131e+00 1.006698891142951080e+00 9.788224557828772987e-01 1.122449883374352586e+00 1.017392533669886134e+00 9.485798057248808757e-01 9.148775517646515754e-01 7.569199406340139102e-01 1.010748291678596145e+00
1.007765266818806849e+00 8.336185863669973717e-01 9.831106043556148144e-01 1.288989238894646672e+00 1.324123491085614557e+00 9.936407984182297204e-01 9.202114920641903950e-01 1.087525324545294270e+00 1.393170417895064572e+00 1.155870524346299222e+00 9.853549086353020625e-01
9.821740475443707652e-01 9.178021896989936312e-01 1.045683273776422340e+00 9.745269074705906753e-01 9.364723998996440368e-01 9.191395452495050300e-01 1.009921347753345300e+00 1.043382738598222170e+00 1.006891448740699913e+00 1.009594922351671364e+00 1.009990019872867517e+00
9.869252735516022002e-01 8.945701726147062827e-01 9.193866306815386968e-01 9.406377572964472744e-01 6.954055742964084796e-01 9.615904911508637021e-01 9.485499908378954848e-01 1.012654111736029705e+00 9.367499166594722704e-01 9.064549595374009616e-01 1.022642693268686953e+00
1.004680532426227790e+00 2.433697461164513465e-01 9.446907629493215275e-01 1.129318970099997266e+00 1.031128510475517235e+00 1.094668970966734989e+00 9.636071138204420627e-01 1.031492355394110660e+00 1.104932439504968444e+00 9.308143783833493501e-01 9.941153496825452240e-01
9.921099417579352098e-01 8.687361749290422042e-01 1.022559639993969816e+00 1.015421684950134296e+00 9.478096592614104754e-01 1.015911107563387317e+00 1.112772248983503243e+00 1.016393197504575907e+00 1.034988248555548607e+00 9.726719087916220197e-01 1.004282038090940965e+00
9.915436080956623321e-01 1.785092495252384337e+00 1.011466883038337317e+00 1.457473991930701596e+00 1.423675275218755809e+00 1.080202923384187663e+00 8.624935013333174805e-01 9.283166695169117189e-01 8.813490224226306902e-01 9.776420249197880219e-01 1.021670075525307864e+00
1.011451843076099033e+00 1.101384274959605447e+00 1.080355377414406570e+00 1.205723085221065860e+00 1.058270104147221558e+00 9.289356491549671802e-01 9.827959860442405660e-01 8.398689241839608632e-01 8.737511513377118622e-01 1.041716297813247039e+00 1.007475406778942872e+00
1.003669201359752794e+00 9.580698879253438660e-01 1.008391070841551551e+00 6.771601780996070463e-01 9.966735888960502887e-01 1.090586589280924779e+00 8.917650814919172442e-01 1.067102798182782752e+00 1.005898367466216969e+00 6.579713137710743176e-01 1.013564678704608424e+00
1.001351023065731871e+00 1.157484285288903347e+00 9.862757215444489800e-01 1.124808762345109958e+00 8.717129597161814569e-01 9.876464567453255849e-01 1.090803651537317620e+00 9.442241557292399001e-01 1.135273561357403427e+00 1.209984177757905677e+00 9.893304758957053302e-01
1.012929988614959642e+00 1.005626946157094581e+00 9.746591604121430663e-01 9.310708311500430767e-01 1.299693736896019747e+00 1.003073929330861480e+00 1.104129996257661173e+00 9.201995195333207977e-01 9.419890197159379586e-01 1.067357185307836076e+00 1.047929442652191456e+00
1.008190223014674869e+00 1.058201808467586824e+00 1.006048823808354475e+00 1.388033841839590332e+00 8.414297413479916443e-01 1.062066665346506289e+00 1.073028454044717028e+00 1.127566388298075761e+00 1.067676997844400733e+00 9.599521685218130873e-01 1.000772312522703711e+00
9.981053774199333262e-01 1.125493405010999037e+00 1.064621977438176659e+00 8.134388228669000576e-01 8.243637223272818337e-01 1.087431848920469513e+00 1.050532816472270703e+00 1.045025849812852847e+00 1.317504532255648453e+00 1.191573195739107804e+00 9.955516421722725440e-01
9.971608661539095309e-01 1.704402422354806212e+00 1.027138129272181288e+00 1.171862782977182826e+00 1.093741680686495021e+00 1.149610032152911021e+00 1.001136105577036028e+00 9.342300471912691195e-01 1.288024764094652275e+00 1.105367325926289501e+00 1.019963877962314802e+00
9.997241797668261487e-01 1.068452458281310635e+00 1.028988105645492590e+00 8.066087757220818943e-01 6.967053866814361118e-01 9.633913030059778615e-01 1.064536482584654831e+00 1.062331640722359971e+00 1.146559861339055963e+00 1.016499690780898746e+00 1.002523604988873274e+00
1.000616602314425396e+00 9.409001064884024990e-01 1.042788798000547690e+00 1.039218096916379785e+00 5.755111284086312784e-01 1.118437731258692169e+00 1.063117609179711875e+00 1.096002787629492659e+00 1.018472007190384776e+00 7.652249551363891067e-01 1.003126163542491511e+00
1.001028382879698198e+00 1.428940674173239112e+00 1.071603034436348967e+00 7.919542671971675496e-01 1.115915117266183865e+00 1.016489551317172557e+00 1.016827277524316120e+00 1.026984142501401021e+00 1.045625065834003831e+00 9.920481568539044614e-01 1.006549688346589644e+00
1.002562716292307865e+00 1.283931866379592002e+00 1.116698648558130058e+00 9.664247161580504786e-01 1.223297036549807260e+00 7.770311504000715352e-01 8.284201502747535750e-01 1.008113889461303536e+00 1.123211189210417960e+00 9.521390203949675612e-01 1.001132999007775748e+00
1.001890696876036824e+00 1.407205347253935646e+00 1.020371365865086144e+00 5.233025665617146993e-01 1.269174226982279663e+00 1.043228542223650912e+00 1.085969106561815112e+00 1.002974625928109820e+00 1.140448805988054648e+00 8.077129416619152069e-01 9.934883260372393554e-01
1.013080156787392161e+00 1.311460674836991025e+00 9.683960253787152750e-01 8.173295980220458556e-01 1.194625267793623102e+00 9.580183887007051036e-01 1.010447232765180559e+00 7.975824837226457298e-01 1.002530130309835732e+00 1.018905179435114716e+00 9.872570771893081076e-01
9.994083899705512586e-01 1.142960156189814835e+00 1.076633153392357434e+00 9.984927702916879255e-01 8.815006203689623732e-01 1.216586183632258455e+00 1.039929579568723561e+00 1.013737146089732866e+00 7.553211025793432620e-01 9.114672424352173730e-01 9.968283975396556862e-01
9.984843896685079434e-01 1.232162430258067598e+00 1.067190680065767339e+00 1.033594172015528390e+00 1.376026740672380289e+00 1.172716367948026583e+00 9.052218941580523204e-01 9.050763722973733660e-01 1.099872486703145524e+00 9.736966342208573932e-01 1.019072111139194048e+00
1.001545716438096090e+00 1.123490549078661749e+00 1.033787562137982396e+00 1.297023686981542578e+00 6.419376805680512277e-01 1.034745737535371912e+00 9.764682664602335471e-01 1.224355173332050351e+00 9.219693938971090796e-01 8.028882399696957162e-01 9.882494769074102736e-01
1.009850370698713418e+00 1.024751564224836375e+00 9.652806806142685270e-01 7.126457970618164106e-01 1.152937127135928774e+00 8.265545578476605204e-01 9.944816374205908138e-01 1.033366214377918979e+00 7.177201999300020230e-01 1.166538324428298301e+00 1.014600180545589314e+00
1.000039192201739979e+00 1.489872363730211147e+00 1.021926989134704034e+00 1.441990299981858126e+00 8.992259507189174217e-01 9.534753648965574868e-01 1.081104420744587236e+00 1.019103932326404616e+00 1.185548625353784136e+00 1.012075940939664020e+00 1.018881352707307952e+00
9.955259076956517461e-01 3.918685502954977196e-01 9.507915200257676114e-01 1.012945154181629226e+00 6.809950992325933816e-01 1.050342968075849592e+00 9.914096669128705797e-01 9.897538603021307502e-01 9.906586935393288940e-01 8.469987560049851982e-01 9.616153304545338454e-01
9.999468985759161210e-01 1.185969535684376686e+00 1.059979645734302256e+00 1.396201450152548151e+00 1.007140176342550264e+00 9.226898173898038236e-01 1.079337547399136898e+00 9.936489417561489290e-01 8.616347500787837621e-01 8.788628264773615806e-01 1.018279168326059914e+00
9.933443395593517522e-01 5.924848304574733548e-01 8.921890200196228582e-01 9.263271599445764837e-01 1.164459780161397395e+00 9.163841528384828461e-01 9.713364194900730997e-01 9.920618573946604624e-01 9.986955113974403941e-01 8.961324417343488058e-01 9.977407064963591532e-01
9.992886403533309814e-01 5.795799839160131750e-01 9.755896205317151626e-01 7.768179883933676866e-01 1.535176043844402205e+00 7.962198761842835815e-01 1.074729196262355968e+00 1.158103118396200282e+00 9.779996529736750821e-01 8.396089489467731815e-01 9.752140516476165422e-01
1.027156693123522979e+00 9.059948705260809643e-01 9.666775377212416531e-01 1.364902800413149375e+00 8.542390908967227858e-01 9.706280463271691472e-01 9.348553215027828323e-01 1.021268466748746162e+00 9.544952981248879809e-01 1.163015881892637715e+00 9.907574600723938474e-01
