x0                                 0.96048
x1                                 4.8715e-07
x2                                 0.0019889
x3                                 1.5638e-09
x4                                 0.00036852
x5                                 7.9488e-09
x6                                 0.0038875
x7                                 0.0020531
x8                                 0.00017801
x9                                 9.2473e-10
x10                                0.03059
x0^2                               0.00015062
x0*x1                              2.8987e-08
x0*x2                              5.0971e-06
x0*x3                              3.3479e-08
x0*x4                              2.1172e-06
x0*x5                              9.0814e-08
x0*x6                              2.5036e-05
x0*x7                              2.4664e-05
x0*x8                              1.1531e-06
x0*x9                              3.2581e-09
x0*x10                             0.00022004
x1^2                               5.1243e-10
x1*x2                              7.9468e-09
x1*x3                              5.0897e-09
x1*x4                              6.4403e-09
x1*x5                              2.6338e-13
x1*x6                              2.9123e-09
x1*x7                              8.4376e-10
x1*x8                              5.6043e-10
x1*x9                              2.5899e-09
x1*x10                             3.313e-08
x2^2                               1.1444e-05
x2*x3                              2.6613e-09
x2*x4                              2.1234e-08
x2*x5                              2.2503e-09
x2*x6                              2.7329e-06
x2*x7                              1.7356e-06
x2*x8                              1.5226e-07
x2*x9                              9.9344e-10
x2*x10                             8.3514e-07
x3^2                               1.6701e-08
x3*x4                              8.2082e-09
x3*x5                              6.8145e-09
x3*x6                              4.1006e-09
x3*x7                              4.4436e-09
x3*x8                              7.9015e-09
x3*x9                              8.4852e-09
x3*x10                             1.9154e-11
x4^2                               2.9421e-09
x4*x5                              1.1684e-10
x4*x6                              1.4863e-08
x4*x7                              2.585e-08
x4*x8                              8.2511e-09
x4*x9                              1.3138e-08
x4*x10                             1.0653e-07
x5^2                               1.3016e-09
x5*x6                              4.6097e-08
x5*x7                              2.2762e-09
x5*x8                              2.7318e-10
x5*x9                              3.0975e-10
x5*x10                             1.1439e-10
x6^2                               5.7064e-08
x6*x7                              2.6316e-07
x6*x8                              6.5554e-07
x6*x9                              1.6455e-10
x6*x10                             1.0626e-06
x7^2                               1.8043e-07
x7*x8                              5.5769e-09
x7*x9                              6.6365e-09
x7*x10                             4.2821e-07
x8^2                               6.3957e-08
x8*x9                              3.5376e-08
x8*x10                             1.6314e-07
x9^2                               1.1362e-09
x9*x10                             4.6894e-10
x10^2                              2.7875e-08


Total Sobols
   Total Sobol delta_CD0 = 0.96091
   Total Sobol delta_ks = 5.7616e-07
   Total Sobol delta_e = 0.002011
   Total Sobol delta_eta = 9.9468e-08
   Total Sobol delta_kv = 0.00037084
   Total Sobol delta_alpha = 1.5832e-07
   Total Sobol delta_kw = 0.0039174
   Total Sobol delta_fsys = 0.0020804
   Total Sobol delta_p = 0.00018025
   Total Sobol delta_beta = 7.3481e-08
   Total Sobol delta_Cf = 0.030812
Rescaled Total Sobols
   Total Sobol delta_CD0 = 0.96064
   Total Sobol delta_ks = 5.76e-07
   Total Sobol delta_e = 0.0020104
   Total Sobol delta_eta = 9.944e-08
   Total Sobol delta_kv = 0.00037074
   Total Sobol delta_alpha = 1.5827e-07
   Total Sobol delta_kw = 0.0039163
   Total Sobol delta_fsys = 0.0020798
   Total Sobol delta_p = 0.0001802
   Total Sobol delta_beta = 7.346e-08
   Total Sobol delta_Cf = 0.030803
