x0                                 0.19723
x1                                 5.1256e-05
x2                                 0.040767
x3                                 1.8086e-09
x4                                 0.0075651
x5                                 9.0205e-08
x6                                 0.079892
x7                                 0.041651
x8                                 0.0036793
x9                                 1.8395e-09
x10                                0.62873
x0^2                               3.7659e-07
x0*x1                              1.383e-07
x0*x2                              1.3664e-06
x0*x3                              4.2288e-10
x0*x4                              6.5554e-07
x0*x5                              5.1403e-09
x0*x6                              4.1708e-06
x0*x7                              4.1387e-06
x0*x8                              5.7239e-07
x0*x9                              2.3734e-08
x0*x10                             4.2493e-05
x1^2                               1.8705e-08
x1*x2                              8.8946e-09
x1*x3                              1.1394e-07
x1*x4                              1.4876e-08
x1*x5                              1.4565e-08
x1*x6                              2.2364e-08
x1*x7                              8.8073e-09
x1*x8                              4.8454e-08
x1*x9                              2.9669e-08
x1*x10                             2.8051e-08
x2^2                               0.00022609
x2*x3                              1.4246e-07
x2*x4                              8.0491e-07
x2*x5                              3.968e-08
x2*x6                              5.138e-05
x2*x7                              3.1316e-05
x2*x8                              2.8222e-06
x2*x9                              7.9018e-11
x2*x10                             9.2727e-06
x3^2                               7.9445e-09
x3*x4                              2.7287e-08
x3*x5                              9.5007e-09
x3*x6                              2.1372e-08
x3*x7                              3.2135e-08
x3*x8                              8.9706e-10
x3*x9                              2.2251e-10
x3*x10                             2.142e-08
x4^2                               7.0513e-10
x4*x5                              8.3908e-09
x4*x6                              6.2286e-07
x4*x7                              1.1391e-07
x4*x8                              5.6644e-08
x4*x9                              3.6368e-11
x4*x10                             1.8391e-06
x5^2                               2.9153e-09
x5*x6                              3.0589e-08
x5*x7                              1.8432e-08
x5*x8                              5.152e-08
x5*x9                              1.3123e-07
x5*x10                             3.713e-09
x6^2                               2.1529e-06
x6*x7                              3.3898e-06
x6*x8                              1.9714e-05
x6*x9                              1.1015e-08
x6*x10                             1.913e-05
x7^2                               6.4285e-06
x7*x8                              3.0121e-07
x7*x9                              3.7522e-10
x7*x10                             8.418e-06
x8^2                               7.7512e-07
x8*x9                              1.849e-08
x8*x10                             1.4443e-06
x9^2                               3.8047e-08
x9*x10                             9.7729e-08
x10^2                              6.1338e-08


Total Sobols
   Total Sobol delta_CD0 = 0.19728
   Total Sobol delta_ks = 5.1702e-05
   Total Sobol delta_e = 0.04109
   Total Sobol delta_eta = 3.7941e-07
   Total Sobol delta_kv = 0.0075692
   Total Sobol delta_alpha = 4.0588e-07
   Total Sobol delta_kw = 0.079993
   Total Sobol delta_fsys = 0.041705
   Total Sobol delta_p = 0.0037051
   Total Sobol delta_beta = 3.5247e-07
   Total Sobol delta_Cf = 0.62881
Rescaled Total Sobols
   Total Sobol delta_CD0 = 0.19724
   Total Sobol delta_ks = 5.1692e-05
   Total Sobol delta_e = 0.041082
   Total Sobol delta_eta = 3.7933e-07
   Total Sobol delta_kv = 0.0075677
   Total Sobol delta_alpha = 4.058e-07
   Total Sobol delta_kw = 0.079977
   Total Sobol delta_fsys = 0.041696
   Total Sobol delta_p = 0.0037043
   Total Sobol delta_beta = 3.524e-07
   Total Sobol delta_Cf = 0.62868
