intercept                          	0.044782       
x0                                 	0.00023286
x1                                 	3.7539e-06
x2                                 	-0.00010587
x3                                 	2.2299e-08
x4                                 	4.5606e-05
x5                                 	1.5748e-07
x6                                 	0.00014821
x7                                 	0.00010701
x8                                 	-3.1805e-05
x9                                 	-2.2489e-08
x10                                	0.00041576
x0^2                               	-2.2753e-07
x0*x1                              	1.95e-07
x0*x2                              	-6.1292e-07
x0*x3                              	-1.0783e-08
x0*x4                              	4.2454e-07
x0*x5                              	3.7593e-08
x0*x6                              	1.0708e-06
x0*x7                              	1.0667e-06
x0*x8                              	-3.967e-07
x0*x9                              	-8.078e-08
x0*x10                             	3.418e-06
x1^2                               	5.0709e-08
x1*x2                              	-4.9451e-08
x1*x3                              	1.7699e-07
x1*x4                              	6.3952e-08
x1*x5                              	6.328e-08
x1*x6                              	7.8413e-08
x1*x7                              	4.9208e-08
x1*x8                              	-1.1542e-07
x1*x9                              	-9.0317e-08
x1*x10                             	8.782e-08
x2^2                               	5.5749e-06
x2*x3                              	-1.9791e-07
x2*x4                              	-4.7042e-07
x2*x5                              	1.0445e-07
x2*x6                              	-3.7585e-06
x2*x7                              	-2.9343e-06
x2*x8                              	8.8087e-07
x2*x9                              	4.661e-09
x2*x10                             	-1.5967e-06
x3^2                               	-3.3047e-08
x3*x4                              	8.6615e-08
x3*x5                              	5.1109e-08
x3*x6                              	7.6655e-08
x3*x7                              	-9.3995e-08
x3*x8                              	-1.5705e-08
x3*x9                              	-7.8215e-09
x3*x10                             	7.6741e-08
x4^2                               	9.8454e-09
x4*x5                              	-4.8031e-08
x4*x6                              	4.1382e-07
x4*x7                              	1.7697e-07
x4*x8                              	-1.2479e-07
x4*x9                              	3.1621e-09
x4*x10                             	7.1109e-07
x5^2                               	-2.0019e-08
x5*x6                              	-9.1706e-08
x5*x7                              	-7.1187e-08
x5*x8                              	1.1902e-07
x5*x9                              	1.8995e-07
x5*x10                             	3.195e-08
x6^2                               	-5.4401e-07
x6*x7                              	9.6538e-07
x6*x8                              	-2.3281e-06
x6*x9                              	5.5031e-08
x6*x10                             	2.2934e-06
x7^2                               	9.4006e-07
x7*x8                              	-2.8777e-07
x7*x9                              	-1.0157e-08
x7*x10                             	1.5213e-06
x8^2                               	3.2643e-07
x8*x9                              	-7.13e-08
x8*x10                             	-6.3014e-07
x9^2                               	-7.232e-08
x9*x10                             	-1.6392e-07
x10^2                              	-9.1826e-08
