intercept                          	0.044782       
x0                                 	0.00023287
x1                                 	3.7682e-06
x2                                 	-0.00010608
x3                                 	-9.2802e-08
x4                                 	4.5455e-05
x5                                 	3.1663e-08
x6                                 	0.0001482
x7                                 	0.00010719
x8                                 	-3.1918e-05
x9                                 	6.3535e-08
x10                                	0.00041566
x0^2                               	-3.7743e-07
x0*x1                              	2.1173e-07
x0*x2                              	-7.8555e-07
x0*x3                              	6.7474e-08
x0*x4                              	2.177e-07
x0*x5                              	1.2564e-07
x0*x6                              	1.0823e-06
x0*x7                              	1.2861e-06
x0*x8                              	-1.9868e-07
x0*x9                              	2.4619e-07
x0*x10                             	3.4136e-06
x1^2                               	5.4365e-08
x1*x2                              	2.476e-07
x1*x3                              	-3.6169e-08
x1*x4                              	-2.1368e-08
x1*x5                              	-6.6958e-08
x1*x6                              	-6.2194e-09
x1*x7                              	1.3817e-07
x1*x8                              	-4.1542e-08
x1*x9                              	1.4982e-08
x1*x10                             	-8.7053e-09
x2^2                               	5.4995e-06
x2*x3                              	-1.2075e-07
x2*x4                              	-2.3211e-07
x2*x5                              	2.1668e-07
x2*x6                              	-3.6065e-06
x2*x7                              	-2.5067e-06
x2*x8                              	1.2275e-06
x2*x9                              	2.556e-07
x2*x10                             	-1.4594e-06
x3^2                               	1.9201e-08
x3*x4                              	5.4148e-08
x3*x5                              	-9.4334e-08
x3*x6                              	6.7867e-08
x3*x7                              	3.2757e-08
x3*x8                              	3.5166e-07
x3*x9                              	-1.377e-07
x3*x10                             	8.1274e-08
x4^2                               	-9.884e-08
x4*x5                              	4.706e-08
x4*x6                              	2.6588e-07
x4*x7                              	1.9938e-07
x4*x8                              	1.0241e-07
x4*x9                              	5.5364e-08
x4*x10                             	5.9053e-07
x5^2                               	-1.0748e-07
x5*x6                              	9.2397e-08
x5*x7                              	1.378e-07
x5*x8                              	-1.1925e-07
x5*x9                              	-2.5413e-07
x5*x10                             	-7.0058e-08
x6^2                               	-5.7904e-07
x6*x7                              	9.1293e-07
x6*x8                              	-2.3748e-06
x6*x9                              	1.3432e-07
x6*x10                             	2.3661e-06
x7^2                               	1.0746e-06
x7*x8                              	-4.2574e-07
x7*x9                              	1.0329e-07
x7*x10                             	1.5061e-06
x8^2                               	2.2605e-07
x8*x9                              	-2.4576e-07
x8*x10                             	-4.2354e-07
x9^2                               	-1.2152e-08
x9*x10                             	-1.2565e-07
x10^2                              	1.1533e-08
