x0                                 0.93667
x1                                 7.09e-07
x2                                 0.00074136
x3                                 2.7513e-07
x4                                 0.023721
x5                                 4.6659e-08
x6                                 0.0058407
x7                                 0.0011973
x8                                 0.0022117
x9                                 6.9643e-08
x10                                0.028931
x0^2                               0.00016188
x0*x1                              8.3332e-08
x0*x2                              1.5643e-06
x0*x3                              2.1415e-07
x0*x4                              0.000176
x0*x5                              7.9486e-07
x0*x6                              5.8631e-05
x0*x7                              1.4056e-05
x0*x8                              2.0959e-05
x0*x9                              3.8886e-07
x0*x10                             0.00020786
x1^2                               3.628e-07
x1*x2                              7.062e-09
x1*x3                              1.0386e-07
x1*x4                              2.9847e-08
x1*x5                              3.976e-07
x1*x6                              1.9009e-09
x1*x7                              3.2032e-08
x1*x8                              1.5434e-08
x1*x9                              2.0849e-07
x1*x10                             1.0094e-10
x2^2                               5.4776e-06
x2*x3                              8.5777e-08
x2*x4                              4.0327e-09
x2*x5                              2.4356e-07
x2*x6                              4.3146e-06
x2*x7                              4.9399e-07
x2*x8                              1.3813e-06
x2*x9                              1.7467e-07
x2*x10                             1.6295e-07
x3^2                               1.1989e-08
x3*x4                              2.2213e-07
x3*x5                              7.3862e-08
x3*x6                              8.4141e-08
x3*x7                              9.7998e-08
x3*x8                              1.2277e-07
x3*x9                              8.0458e-08
x3*x10                             1.8631e-08
x4^2                               1.7346e-07
x4*x5                              3.4384e-09
x4*x6                              3.0071e-06
x4*x7                              7.5672e-07
x4*x8                              1.2798e-06
x4*x9                              3.7203e-08
x4*x10                             5.3863e-06
x5^2                               1.1271e-08
x5*x6                              2.7633e-07
x5*x7                              1.1538e-09
x5*x8                              1.5541e-07
x5*x9                              2.3985e-09
x5*x10                             1.082e-10
x6^2                               9.4764e-07
x6*x7                              1.5108e-09
x6*x8                              7.926e-06
x6*x9                              3.4092e-07
x6*x10                             1.3262e-06
x7^2                               4.1944e-07
x7*x8                              3.3822e-08
x7*x9                              1.5471e-10
x7*x10                             2.6761e-07
x8^2                               2.1235e-06
x8*x9                              2.0793e-07
x8*x10                             4.7914e-07
x9^2                               3.2418e-08
x9*x10                             3.111e-09
x10^2                              1.8719e-10


Total Sobols
   Total Sobol delta_CD0 = 0.93732
   Total Sobol delta_ks = 1.9515e-06
   Total Sobol delta_e = 0.00075527
   Total Sobol delta_eta = 1.3909e-06
   Total Sobol delta_kv = 0.023908
   Total Sobol delta_alpha = 2.0066e-06
   Total Sobol delta_kw = 0.0059176
   Total Sobol delta_fsys = 0.0012135
   Total Sobol delta_p = 0.0022464
   Total Sobol delta_beta = 1.5463e-06
   Total Sobol delta_Cf = 0.029147
Rescaled Total Sobols
   Total Sobol delta_CD0 = 0.93684
   Total Sobol delta_ks = 1.9505e-06
   Total Sobol delta_e = 0.00075488
   Total Sobol delta_eta = 1.3902e-06
   Total Sobol delta_kv = 0.023896
   Total Sobol delta_alpha = 2.0056e-06
   Total Sobol delta_kw = 0.0059145
   Total Sobol delta_fsys = 0.0012128
   Total Sobol delta_p = 0.0022452
   Total Sobol delta_beta = 1.5455e-06
   Total Sobol delta_Cf = 0.029132
