intercept                          	0.047592       
x0                                 	0.0027067
x1                                 	2.3549e-06
x2                                 	-7.6148e-05
x3                                 	-1.4669e-06
x4                                 	0.00043073
x5                                 	6.041e-07
x6                                 	0.00021373
x7                                 	9.6771e-05
x8                                 	0.00013152
x9                                 	-7.3804e-07
x10                                	0.00047569
x0^2                               	-2.5161e-05
x0*x1                              	8.0732e-07
x0*x2                              	-3.4979e-06
x0*x3                              	1.2942e-06
x0*x4                              	3.7102e-05
x0*x5                              	-2.4934e-06
x0*x6                              	2.1414e-05
x0*x7                              	1.0485e-05
x0*x8                              	1.2803e-05
x0*x9                              	-1.744e-06
x0*x10                             	4.0321e-05
x1^2                               	1.1911e-06
x1*x2                              	-2.3502e-07
x1*x3                              	-9.0128e-07
x1*x4                              	-4.8316e-07
x1*x5                              	1.7635e-06
x1*x6                              	-1.2193e-07
x1*x7                              	-5.0053e-07
x1*x8                              	3.4744e-07
x1*x9                              	-1.277e-06
x1*x10                             	-2.8098e-08
x2^2                               	4.6283e-06
x2*x3                              	8.1908e-07
x2*x4                              	-1.776e-07
x2*x5                              	1.3802e-06
x2*x6                              	-5.8091e-06
x2*x7                              	-1.9656e-06
x2*x8                              	-3.2869e-06
x2*x9                              	1.1688e-06
x2*x10                             	-1.1289e-06
x3^2                               	-2.1653e-07
x3*x4                              	1.3181e-06
x3*x5                              	7.6007e-07
x3*x6                              	-8.1123e-07
x3*x7                              	8.7549e-07
x3*x8                              	9.7991e-07
x3*x9                              	-7.9328e-07
x3*x10                             	3.8173e-07
x4^2                               	-8.2361e-07
x4*x5                              	1.6399e-07
x4*x6                              	4.8497e-06
x4*x7                              	2.4328e-06
x4*x8                              	3.1638e-06
x4*x9                              	-5.3942e-07
x4*x10                             	6.4906e-06
x5^2                               	2.0994e-07
x5*x6                              	-1.4701e-06
x5*x7                              	9.4998e-08
x5*x8                              	-1.1025e-06
x5*x9                              	-1.3697e-07
x5*x10                             	2.9091e-08
x6^2                               	-1.9251e-06
x6*x7                              	-1.0871e-07
x6*x8                              	7.8735e-06
x6*x9                              	-1.6329e-06
x6*x10                             	3.2207e-06
x7^2                               	1.2807e-06
x7*x8                              	5.1433e-07
x7*x9                              	-3.4785e-08
x7*x10                             	1.4467e-06
x8^2                               	2.8818e-06
x8*x9                              	1.2753e-06
x8*x10                             	1.9359e-06
x9^2                               	3.5605e-07
x9*x10                             	-1.5599e-07
x10^2                              	-2.7056e-08
