intercept                          	0.044783       
x0                                 	0.00023271
x1                                 	1.9071e-06
x2                                 	-0.0001058
x3                                 	1.8695e-07
x4                                 	4.5519e-05
x5                                 	6.7957e-08
x6                                 	0.00014817
x7                                 	0.00010704
x8                                 	-3.18e-05
x9                                 	3.3883e-08
x10                                	0.0002772
x0^2                               	-1.7452e-07
x0*x1                              	-4.1347e-08
x0*x2                              	-5.4836e-07
x0*x3                              	-5.7184e-08
x0*x4                              	2.1465e-07
x0*x5                              	-1.0675e-08
x0*x6                              	1.1704e-06
x0*x7                              	1.2302e-06
x0*x8                              	-2.8716e-07
x0*x9                              	-9.9943e-08
x0*x10                             	2.3863e-06
x1^2                               	7.0692e-08
x1*x2                              	-1.7545e-07
x1*x3                              	-7.0483e-08
x1*x4                              	8.9048e-09
x1*x5                              	1.2944e-07
x1*x6                              	-8.552e-08
x1*x7                              	4.2027e-08
x1*x8                              	9.6489e-08
x1*x9                              	8.555e-10
x1*x10                             	7.1142e-08
x2^2                               	5.6968e-06
x2*x3                              	2.4556e-07
x2*x4                              	-5.4033e-07
x2*x5                              	1.2855e-07
x2*x6                              	-3.7342e-06
x2*x7                              	-3.1592e-06
x2*x8                              	9.3958e-07
x2*x9                              	2.2205e-07
x2*x10                             	-1.0005e-06
x3^2                               	7.6728e-09
x3*x4                              	1.8621e-07
x3*x5                              	2.6071e-08
x3*x6                              	-2.2469e-08
x3*x7                              	7.8986e-08
x3*x8                              	-1.4123e-08
x3*x9                              	7.0613e-09
x3*x10                             	-1.9884e-08
x4^2                               	4.426e-08
x4*x5                              	1.5704e-07
x4*x6                              	4.8821e-07
x4*x7                              	4.308e-07
x4*x8                              	-2.619e-08
x4*x9                              	2.7396e-08
x4*x10                             	6.7023e-07
x5^2                               	2.2315e-08
x5*x6                              	-6.1834e-08
x5*x7                              	-6.0982e-08
x5*x8                              	-1.0056e-07
x5*x9                              	3.8207e-09
x5*x10                             	-2.9991e-08
x6^2                               	-4.3155e-07
x6*x7                              	1.091e-06
x6*x8                              	-2.4508e-06
x6*x9                              	-1.4313e-07
x6*x10                             	1.4043e-06
x7^2                               	1.0592e-06
x7*x8                              	-1.2067e-07
x7*x9                              	-6.1054e-08
x7*x10                             	1.0465e-06
x8^2                               	2.6052e-07
x8*x9                              	-6.4247e-08
x8*x10                             	-3.2943e-07
x9^2                               	-4.3049e-08
x9*x10                             	-3.3021e-08
x10^2                              	2.5495e-09
