x0                                 0.30287
x1                                 2.034e-05
x2                                 0.062602
x3                                 1.9546e-07
x4                                 0.011588
x5                                 2.5828e-08
x6                                 0.12279
x7                                 0.064084
x8                                 0.0056555
x9                                 6.4208e-09
x10                                0.42975
x0^2                               3.4069e-07
x0*x1                              9.5615e-09
x0*x2                              1.6818e-06
x0*x3                              1.8289e-08
x0*x4                              2.5768e-07
x0*x5                              6.3732e-10
x0*x6                              7.6608e-06
x0*x7                              8.4642e-06
x0*x8                              4.6119e-07
x0*x9                              5.5864e-08
x0*x10                             3.1848e-05
x1^2                               5.5899e-08
x1*x2                              1.7217e-07
x1*x3                              2.7784e-08
x1*x4                              4.4348e-10
x1*x5                              9.3703e-08
x1*x6                              4.0904e-08
x1*x7                              9.8786e-09
x1*x8                              5.207e-08
x1*x9                              4.0932e-12
x1*x10                             2.8306e-08
x2^2                               0.00036301
x2*x3                              3.3724e-07
x2*x4                              1.6329e-06
x2*x5                              9.2421e-08
x2*x6                              7.7986e-05
x2*x7                              5.5819e-05
x2*x8                              4.9374e-06
x2*x9                              2.7577e-07
x2*x10                             5.5982e-06
x3^2                               6.5852e-10
x3*x4                              1.9393e-07
x3*x5                              3.8015e-09
x3*x6                              2.8236e-09
x3*x7                              3.4892e-08
x3*x8                              1.1156e-09
x3*x9                              2.7887e-10
x3*x10                             2.2112e-09
x4^2                               2.1912e-08
x4*x5                              1.3793e-07
x4*x6                              1.333e-06
x4*x7                              1.038e-06
x4*x8                              3.8363e-09
x4*x9                              4.1978e-09
x4*x10                             2.5123e-06
x5^2                               5.5698e-09
x5*x6                              2.1383e-08
x5*x7                              2.0799e-08
x5*x8                              5.6558e-08
x5*x9                              8.164e-11
x5*x10                             5.0304e-09
x6^2                               2.0832e-06
x6*x7                              6.6575e-06
x6*x8                              3.3591e-05
x6*x9                              1.1458e-07
x6*x10                             1.1029e-05
x7^2                               1.2549e-05
x7*x8                              8.1432e-08
x7*x9                              2.0848e-08
x7*x10                             6.125e-06
x8^2                               7.592e-07
x8*x9                              2.3085e-08
x8*x10                             6.0697e-07
x9^2                               2.0729e-08
x9*x10                             6.0981e-09
x10^2                              7.2704e-11


Total Sobols
   Total Sobol delta_CD0 = 0.30292
   Total Sobol delta_ks = 2.0831e-05
   Total Sobol delta_e = 0.063113
   Total Sobol delta_eta = 8.1849e-07
   Total Sobol delta_kv = 0.011595
   Total Sobol delta_alpha = 4.6374e-07
   Total Sobol delta_kw = 0.12293
   Total Sobol delta_fsys = 0.064175
   Total Sobol delta_p = 0.0056961
   Total Sobol delta_beta = 5.2795e-07
   Total Sobol delta_Cf = 0.42981
Rescaled Total Sobols
   Total Sobol delta_CD0 = 0.30284
   Total Sobol delta_ks = 2.0825e-05
   Total Sobol delta_e = 0.063097
   Total Sobol delta_eta = 8.1828e-07
   Total Sobol delta_kv = 0.011592
   Total Sobol delta_alpha = 4.6362e-07
   Total Sobol delta_kw = 0.1229
   Total Sobol delta_fsys = 0.064158
   Total Sobol delta_p = 0.0056946
   Total Sobol delta_beta = 5.2781e-07
   Total Sobol delta_Cf = 0.42969
