x0                                 0.39722
x1                                 3.235e-05
x2                                 0.0091316
x3                                 2.48e-09
x4                                 0.0017049
x5                                 1.3677e-10
x6                                 0.017888
x7                                 0.0093654
x8                                 0.00082403
x9                                 6.9875e-10
x10                                0.56332
x0^2                               5.4371e-06
x0*x1                              1.4374e-08
x0*x2                              2.6108e-06
x0*x3                              2.1104e-10
x0*x4                              1.1568e-06
x0*x5                              4.3163e-10
x0*x6                              1.1363e-05
x0*x7                              1.1845e-05
x0*x8                              2.7947e-07
x0*x9                              1.0589e-10
x0*x10                             0.00036405
x1^2                               2.3282e-13
x1*x2                              1.2498e-08
x1*x3                              2.6521e-09
x1*x4                              4.0217e-10
x1*x5                              5.6253e-09
x1*x6                              1.7218e-09
x1*x7                              1.3443e-08
x1*x8                              4.7746e-09
x1*x9                              5.8604e-10
x1*x10                             7.5753e-08
x2^2                               5.2978e-05
x2*x3                              1.7345e-09
x2*x4                              1.0231e-07
x2*x5                              4.0966e-08
x2*x6                              1.2211e-05
x2*x7                              7.221e-06
x2*x8                              5.1915e-07
x2*x9                              4.631e-09
x2*x10                             7.8647e-06
x3^2                               5.0681e-10
x3*x4                              2.7239e-09
x3*x5                              1.0031e-08
x3*x6                              4.766e-10
x3*x7                              2.5958e-08
x3*x8                              1.9716e-10
x3*x9                              1.1515e-10
x3*x10                             1.8202e-08
x4^2                               3.5001e-09
x4*x5                              5.2604e-08
x4*x6                              1.568e-07
x4*x7                              1.8199e-07
x4*x8                              9.9889e-09
x4*x9                              1.0809e-08
x4*x10                             1.3723e-06
x5^2                               2.351e-11
x5*x6                              1.1797e-09
x5*x7                              5.6109e-09
x5*x8                              2.167e-08
x5*x9                              1.0358e-09
x5*x10                             2.4133e-08
x6^2                               3.4647e-07
x6*x7                              7.9806e-07
x6*x8                              4.5745e-06
x6*x9                              1.7528e-10
x6*x10                             1.6403e-05
x7^2                               1.5093e-06
x7*x8                              4.3111e-08
x7*x9                              4.9339e-08
x7*x10                             8.7819e-06
x8^2                               1.2091e-07
x8*x9                              3.4951e-10
x8*x10                             6.6555e-07
x9^2                               1.8759e-09
x9*x10                             2.2302e-09
x10^2                              1.4376e-09


Total Sobols
   Total Sobol delta_CD0 = 0.39761
   Total Sobol delta_ks = 3.2482e-05
   Total Sobol delta_e = 0.0092152
   Total Sobol delta_eta = 6.5289e-08
   Total Sobol delta_kv = 0.001708
   Total Sobol delta_alpha = 1.6345e-07
   Total Sobol delta_kw = 0.017934
   Total Sobol delta_fsys = 0.0093958
   Total Sobol delta_p = 0.00083027
   Total Sobol delta_beta = 7.1951e-08
   Total Sobol delta_Cf = 0.56372
Rescaled Total Sobols
   Total Sobol delta_CD0 = 0.39743
   Total Sobol delta_ks = 3.2467e-05
   Total Sobol delta_e = 0.009211
   Total Sobol delta_eta = 6.5259e-08
   Total Sobol delta_kv = 0.0017072
   Total Sobol delta_alpha = 1.6337e-07
   Total Sobol delta_kw = 0.017926
   Total Sobol delta_fsys = 0.0093916
   Total Sobol delta_p = 0.0008299
   Total Sobol delta_beta = 7.1919e-08
   Total Sobol delta_Cf = 0.56347
