intercept                          	0.044762       
x0                                 	0.0023288
x1                                 	1.9992e-06
x2                                 	-0.00010522
x3                                 	-1.3417e-06
x4                                 	4.5844e-05
x5                                 	-2.7491e-07
x6                                 	0.00014715
x7                                 	0.00010652
x8                                 	-3.1478e-05
x9                                 	-6.4749e-07
x10                                	0.0041541
x0^2                               	-2.1465e-05
x0*x1                              	2.7835e-08
x0*x2                              	-4.5094e-06
x0*x3                              	5.9963e-07
x0*x4                              	4.7558e-06
x0*x5                              	-2.3126e-06
x0*x6                              	1.3141e-05
x0*x7                              	1.0598e-05
x0*x8                              	-1.1834e-06
x0*x9                              	-7.4055e-07
x0*x10                             	0.00034734
x1^2                               	9.2524e-07
x1*x2                              	9.0632e-08
x1*x3                              	-7.4189e-07
x1*x4                              	-4.2125e-07
x1*x5                              	1.4161e-06
x1*x6                              	1.4989e-07
x1*x7                              	2.2367e-07
x1*x8                              	1.4571e-08
x1*x9                              	-7.2317e-07
x1*x10                             	-8.7254e-09
x2^2                               	5.6553e-06
x2*x3                              	-1.8994e-07
x2*x4                              	7.2637e-07
x2*x5                              	8.1794e-07
x2*x6                              	-4.7608e-06
x2*x7                              	-2.9926e-06
x2*x8                              	3.4796e-07
x2*x9                              	1.2098e-06
x2*x10                             	-1.5741e-05
x3^2                               	9.7698e-08
x3*x4                              	1.3866e-06
x3*x5                              	2.3815e-07
x3*x6                              	-6.9244e-07
x3*x7                              	1.5473e-07
x3*x8                              	7.7161e-07
x3*x9                              	-7.6966e-07
x3*x10                             	1.5625e-06
x4^2                               	5.5832e-08
x4*x5                              	8.3661e-07
x4*x6                              	1.002e-06
x4*x7                              	-2.0511e-07
x4*x8                              	-1.2934e-07
x4*x9                              	-1.1135e-07
x4*x10                             	7.5987e-06
x5^2                               	-1.7507e-07
x5*x6                              	-9.6791e-07
x5*x7                              	3.6023e-08
x5*x8                              	-1.7167e-07
x5*x9                              	5.0838e-07
x5*x10                             	7.3014e-07
x6^2                               	-5.3109e-07
x6*x7                              	9.3756e-07
x6*x8                              	-1.9657e-06
x6*x9                              	-9.1212e-07
x6*x10                             	2.2864e-05
x7^2                               	1.9016e-06
x7*x8                              	-1.5997e-07
x7*x9                              	-4.8905e-07
x7*x10                             	1.62e-05
x8^2                               	4.086e-07
x8*x9                              	7.8987e-07
x8*x10                             	-4.8526e-06
x9^2                               	1.1482e-07
x9*x10                             	-9.0442e-07
x10^2                              	-7.9877e-07
